price	title	description	link	image_link	id	availability	product_type
12.00 UAH	Мандарин	Страна происхождения: израиль минимальный вес: 500 гр t°С храненияя: от +2 °С до +6 °С	https://foodlogistic.com.ua/ru/mandarin-dzhaffa-100g/	https://foodlogistic.com.ua/content/images/13/390x390l80tl0/84523966604105.jpeg	13451	in stock	Каталог
84.00 UAH	Гранадила	Гранадилла ("королевская звезда", "пассифлора фрукт") – популярный тропический плод, "родственник" маракуйи. Родом из южной америки и австралии. Немного позже дерево облюбовало гавайи, гаити, ямайку, центральную мексику и другие территории.  Свежие плоды гранадиллы обладают невероятным ароматом, напоминающим крыжовник или дыню. Мякоть нежная, структурой напоминает желе. На вкус сладковатая, с приятной освежающей кислинкой. Некоторые сравнивают привкус с личи. Внутри желеобразной мякоти находятся съедобные мягкие семечки, которые приятно похрустывают в процессе еды.    Чтобы насладиться сладким вкусом, следует разрезать гранадиллупополам. Мякоть можно выбирать ложкой. В этом случае кожура будет выполнять функцию пиалы. В кулинарии плоды пассифлоры используют как основу для различных желе, фруктовых салатов, десертов, йогуртов, напитков и соусов.	https://foodlogistic.com.ua/ru/granadila-100gr/	https://foodlogistic.com.ua/content/images/29/539x390l80tl0/granadila-100gr-15114389388880.jpg	5678	in stock	Каталог
57.00 UAH	Гуава	Круглый или овальный плод со светло-зеленой или светло-желтой кожицей, а цвет мякоти может быть от белого или светло-розового до темно-красного цвета. Имеет небольшие твердые, но съедобные семена.  Кроме несравнимого вкуса и аромата, гуава имеет звание супер-фрукта благодаря многочисленным преимуществам для нашего здоровья. Этот плод является одним из рекордсменов по содержанию витамина с и железа среди фруктов, помогает защитить организм от вирусных инфекций. В мякоти гуавы содержится фолиевая кислота, которая рекомендуется беременным, так как помогает развитию нервной системы ребенка. Магний в гуаве помогает расслабить мышцы, поэтому фрукт будет уместен после насыщенного тренировки или долгого дня в офисе.    Есть гуаву можно с кожурой и семенами, порезав, как яблоко, на дольки. В странах латинской америки очень популярен сок из гуавы и джем, имеющий приятный аромат и необычный вкус.	https://foodlogistic.com.ua/ru/guava-100gr/	https://foodlogistic.com.ua/content/images/30/390x390l80tl0/guava-100gr-26834254098728.png	5679	in stock	Каталог
30.00 UAH	Папайя	Папайя	https://foodlogistic.com.ua/ru/papayya-100gr/	https://foodlogistic.com.ua/content/images/40/390x390l80tl0/papayya-100gr-80453694071464.png	5689	in stock	Каталог
80.00 UAH	Физалис	Физалис	https://foodlogistic.com.ua/ru/fizalis-100gr/	https://foodlogistic.com.ua/content/images/46/512x348l80tl0/fizalis-100gr-51309137298438.jpg	5695	in stock	Каталог
13.00 UAH	Щавель	Щавель	https://foodlogistic.com.ua/ru/shchavel-100gr/	https://foodlogistic.com.ua/content/images/47/585x390l80tl0/shchavel-100gr-91438502246379.jpg	5696	in stock	Каталог
42.00 UAH	Тимьян	Состав: трава чабреца содержит масло эфирное (от 0,2 до 1,5%), флавоноиды, вещества дубильные и горькие, камедь, кислоты тритерпеновые (урсоловая и олеанолова), соли минеральные.	https://foodlogistic.com.ua/ru/chebrets-125-gr/	https://foodlogistic.com.ua/content/images/21/457x302l80tl0/68091398924662.jpeg	1391	in stock	Каталог
9.00 UAH	Укроп	Полезные свойства: плоды и эфирное масло укропа снимают спазмы, снижают артериальное давление, оказывают отхаркивающее, ветрогонное, успокаивающее, ранозаживляющее, мочегонное и противогеморроидальное действие. Плоды употребляют для улучшения аппетита и при бессоннице.	https://foodlogistic.com.ua/ru/ukrop_0.100_kg/	https://foodlogistic.com.ua/content/images/23/660x390l80tl0/48977603779948.jpeg	1392	in stock	Каталог
23.00 UAH	Шпинат	В шпинате содержится большое количество белков, которые по своей структуре похожие на животный белок. А это значит, что данный продукт отлично подойдет всем вегетарианцам. Эта зелень не только станет отличным витаминным дополнением к основному блюду, но и поможет вывести из организма человека накопленные токсины. На ряду с этим, он повышает уровень гемоглобина, заряжает энергией. Благодаря легкому усвоению, врачи рекомендуют употреблять шпинат людям, болеющим на гипертонию и диабет, включать его в рацион маленьких детей и беременных женщин. После химиотерапии и тяжелых операций именно этот продукт сможет поставить вас на ноги и вернуть былой тонус. Ведь в нем содержится огромное количество витаминов. Шпинатная паста помогает уменьшить боль от ожогов и быстрее вылечить их.	https://foodlogistic.com.ua/ru/shpinat_0.100_kg/	https://foodlogistic.com.ua/content/images/25/312x390l80tl0/95495711276606.jpeg	1393	in stock	Каталог
6.00 UAH	Шампиньоны	Основную часть шампиньонов занимает вода. Остальное – питательный белок, кислоты, витамины и минералы. Особенно много в этих грибах фосфора – не меньше, чем в рыбе. Также шампиньоны богаты витаминами группы в, е, d. Эти грибы считаются прекрасной диетической пищей. Несмотря на небольшую калорийность, они достаточно питательны за счет высокой концентрации белков и витаминов. Шампиньоны изучались учеными на предмет их способности влиять на возрастные изменения. А именно, ухудшение памяти и снижение умственных способностей. Выяснилось, что высокое содержание лизина и аргинина благотворно влияет на организм, улучшая память и эффективность умственной деятельности.	https://foodlogistic.com.ua/ru/shampinony/	https://foodlogistic.com.ua/content/images/33/624x390l80tl0/72401753503528.jpeg	1425	in stock	Каталог
2.00 UAH	Картофель	Картофель богат крахмалом, содержит в своем составе белок и является источником витамина с. Включая картошку в свой рацион, можно обогатить его калием, фосфором, магнием и кальцием. Кроме того, в картофеле имеются важные микроэлементы (железо, марганец, медь, цинк) и витамины.	https://foodlogistic.com.ua/ru/kartofel/	https://foodlogistic.com.ua/content/images/13/472x390l80tl0/45565922626144.jpeg	1500	in stock	Каталог
3.00 UAH	Морковь	Морковь содержит в себе такие полезные вещества, как каротиноиды и различные микроэлементы. За счет их высокого содержания морковь имеет следующие полезные свойства: снимает воспалительные процессы; повышает иммунитет организма и улучшает его сопротивляемость; позитивно влияет на настроение человека и его умственную деятельность; способствует выведению из организма лишней жидкости и токсинов; улучшает зрение; ускоряет восстановление после болезни; стимулирует хороший аппетит; улучшает пищеварение; регенерирует и омолаживает клетки кожи, замедляет процессы старения; укрепляет волосы и ногти; укрепляет сосуды и сердце.	https://foodlogistic.com.ua/ru/morkov/	https://foodlogistic.com.ua/content/images/15/503x390l80tl0/66577592912019.jpeg	1501	in stock	Каталог
11.00 UAH	Кинза	Зелень кинзы содержит аскорбиновую кислоту, каротин, рутин, эфирные масла, витамины а и к, а также калий, кальций, магний, фосфор, натрий. Кинза положительно влияет на процессы пищеварения, иммунитет, работу желчного пузыря, печени и щитовидной железы. Кинзу часто рекомендуют при похудении из-за линолевой кислоты, которая отвечает за жировой обмен в организме. Также зелень полезна при различных простудах и детоксикациях. Однако людям с гастритом, гипертонией, повышенной кислотностью и сахарным диабетом кинзу употреблять не рекомендуют.	https://foodlogistic.com.ua/ru/kinza_0.100_kg/	https://foodlogistic.com.ua/content/images/49/503x390l80tl0/40909815337070.jpeg	1380	in stock	Каталог
18.00 UAH	Лук-порей	В луке-порей, как и в большинстве овощей, содержится много полезных веществ: витамины группы в, витамин с, большое количество калия, а также фосфор, кальций, магний, натрий. Лук-порей полезен при нарушениях пищеварения, при повышенном давлении, при заболеваниях глаз.	https://foodlogistic.com.ua/ru/luk-porey/	https://foodlogistic.com.ua/content/images/3/457x302l80tl0/83765607170375.jpeg	1382	in stock	Каталог
54.00 UAH	Лук-Шнит	Высокое содержание сахаров (3 %), витаминов (в, с, к, е, а), минеральных солей и особенно фитонцидов и их положительное воздействие на здоровье человека, относят шнитт-лук к лекарственным растениям. В зеленых листьях и луковичках лука скороды содержатся аминокислоты, включая гистидин, метионин, триптофан, аргинин, лизин и другие. Богат шнитт-лук углеводами, белками, жирами, микроэлементами, в том числе омолаживающими организм и повышающими иммунитет (селен, цинк, марганец и др.).	https://foodlogistic.com.ua/ru/luk-shnit_0.100_kg/	https://foodlogistic.com.ua/content/images/5/390x390l80tl0/95264821367712.jpeg	1383	in stock	Каталог
33.00 UAH	Мята	Трава с неповторимым свежим ароматом обладает обеззараживающим и расслабляющим действием. Это обусловлено содержанием дубильных веществ, марганца, меди, магния и витамина а. Ее используют для повышения аппетита, снятия стресса, избавления от депрессии, а также для нормализации работы жкт и обезболивания обморожений и ран. Полезность травы объясняется наличием в составе ценных компонентов: витаминов групп d, с, в и а, эфирных масел (эфиры + ментол), целого комплекса минералов, фитонцидов, органических кислот (уксусной, линолевой, валериановой), фитостеролов; каротина, бетаина. Эфирные масла продукта включают в себя больше 50% ментола, благодаря которому трава имеет свой неповторимый аромат и вкус. Вещество обладает спазмолитическими и болеутоляющими свойствами.	https://foodlogistic.com.ua/ru/myata_0.100_kg/	https://foodlogistic.com.ua/content/images/7/647x390l80tl0/82019140934703.jpeg	1384	in stock	Каталог
39.00 UAH	Розмарин	Основой целебных свойств растения является специфическое эфирное масло розмарина. Именно его присутствию эти изумрудные иголочки обязаны большинству полезных качеств. Кроме того, состав розмарина обогащен антиоксидантами, витаминами и минералами.	https://foodlogistic.com.ua/ru/rozmarin_0.100_kg/	https://foodlogistic.com.ua/content/images/13/390x390l80tl0/72054753562428.jpeg	1387	in stock	Каталог
3.00 UAH	Свекла	Свекла	https://foodlogistic.com.ua/ru/svekla_molodaya/	https://foodlogistic.com.ua/content/images/31/437x390l80tl0/30409032586736.jpeg	1342	in stock	Каталог
14.00 UAH	Чеснок	Чеснок содержит множество полезных веществ: калий, кальций, фосфор, витамины группы в и с, селен, марганец, йод и эфирные масла. При этом чеснок довольно калорийный продукт – в 100 г содержится 149 ккал. Но этот острый овощ потребляют в небольшом количестве и фигуре он не навредит. Однако чеснок способствует усилению аппетита. В чесноке содержатся фитонциды – летучие вещества, защищающие растение от паразитов и бактерий. При употреблении фитонцидов в пищу наблюдается бактерицидный, противопаразитарный и противогрибковый эффекты. В результате исследования выяснилось, что группа людей, регулярно употребляющая чеснок, простужалась в три раза реже, чем те, кто чеснок не ел совсем.	https://foodlogistic.com.ua/ru/chesnok/	https://foodlogistic.com.ua/content/images/35/503x390l80tl0/85680147717892.jpg	1344	in stock	Каталог
5.00 UAH	Апельсин	Апельсин крайне полезен при авитаминозе, поскольку содержит множество витаминов в высокой концентрации: с, а, е, витамины группы в. Пектин и клетчатка в составе апельсина помогают при различных заболеваниях желудка и кишечника.	https://foodlogistic.com.ua/ru/apelsin/	https://foodlogistic.com.ua/content/images/41/390x390l80tl0/56190575344123.jpeg	1349	in stock	Каталог
5.00 UAH	Банан	Банан – один из самых популярных и полезных фруктов в мире. Он сытный, вкусный и мгновенно дарит заряд бодрости. Когда мы едим бананы, то получаем витамины c и e, а также витамин B6, отвечающий за поддержание уровня глюкозы в крови и помогающий успокоить нервную систему.	https://foodlogistic.com.ua/ru/banan/	https://foodlogistic.com.ua/content/images/43/624x390l80tl0/43496224127484.jpeg	1350	in stock	Каталог
21.00 UAH	Гранат	Гранат	https://foodlogistic.com.ua/ru/granat_0100_kg/	https://foodlogistic.com.ua/content/images/49/471x390l80tl0/13147958884908.jpeg	1353	in stock	Каталог
9.00 UAH	Грейпфрут	Грейпфрут помогает бороться с инфекциями, так как обладает противомикробным и противогрибковым свойством. Полезен фрукт пожилым и людям в группе риска по заболеваниям сердца, сосудов и сахарному диабету, так как снижает уровень холестерина, сахара и укрепляет сосуды.	https://foodlogistic.com.ua/ru/greypfrut/	https://foodlogistic.com.ua/content/images/1/585x390l80tl0/72884903383434.jpeg	1354	in stock	Каталог
17.00 UAH	Киви	Киви богат витамином с, который помогает укреплять сосудов, уменьшать риск кровоизлияний и нормализовать давление. Киви содержит большое количество органических кислот, которые помогают организму противостоять различным инфекциям и легче перенести простуду и грипп.	https://foodlogistic.com.ua/ru/kivi_0.100_kg/	https://foodlogistic.com.ua/content/images/5/460x390l80tl0/63395482895915.png	1356	in stock	Каталог
21.00 UAH	Лайм	Высокое содержание аскорбиновой кислоты и калия, наделяют лайм свойством укреплять кровеносные сосуды. Благодаря кальцию и фосфору, регулярное употребление фрукта позволит защитить зубы от кариеса и различных вредных отложений, снизит риск заболеваний десен.	https://foodlogistic.com.ua/ru/laym_0100_kg/	https://foodlogistic.com.ua/content/images/7/390x390l80tl0/65458899078246.jpeg	1358	in stock	Каталог
89.00 UAH	Карамболь	Калорийность в 100 граммах карамболы содержится около 40 ккал. Состав химический состав карамболы характеризуется высоким содержанием углеводов, клетчатки, органических кислот, витаминов (a, B1, B2, B5, c, e), калия, кальция, фосфора, железа, натрия, а также целого ряда других биологически активных веществ и соединений.	https://foodlogistic.com.ua/ru/karambol/	https://foodlogistic.com.ua/content/images/9/283x219l80tl0/25439218119911.jpeg	1359	in stock	Каталог
8.00 UAH	Лимон	Состав лимона: в мякоти содержится – лимонная кислота, именно она составляет основу фрукта. Кожура богата флавоноидами, эфирными маслами, пектиновыми соединениями, пищевыми волокнами, гликозидами, фитонцидами. Конечно, большая часть этих веществ скапливается в мякоти. В лимоне масса витаминов. Среди них фолиевая и аскорбиновая кислоты, пантотеновая кислота, витамин д, токоферол, тиамин, ретинол, пиридоксин, рибофлавин, витамин рр. Из микроэлементов лимона наибольшей ценностью пользуется бор, железо, медь, молибден, цинк, фтор, марганец. Макроэлементов также много, среди них сера, калий, хлор, натрий, магний, фосфор, кальций и другие. В лимоне оптимально сосредоточены белки, углеводы и жиры. Калорийность порции 100 гр. Не превышает 28 единиц.	https://foodlogistic.com.ua/ru/limon/	https://foodlogistic.com.ua/content/images/15/390x390l80tl0/40399095026722.jpeg	1362	in stock	Каталог
11.00 UAH	Шиповник	Ягоды шиповника состоят из следующего набора веществ: витамины группы в (тиамин, рибофлавин, фолиевая кислота). Витамины рр (флавониды). Витамин е. Витамин к и а. Дубильные вещества (танины). Кальций, калии, магний. Фтор, хром, железо. Марганец, цинк, медь. Водорастворимая клетчатка (пектины). Яблочная и лимонная кислота. Витамина с в ягодах рассматриваемого растения содержится аж 14 процентов. Для сравнения — это вдвое больше, чем содержится аскорбиновой кислоты в плодах смородины.	https://foodlogistic.com.ua/ru/shipovnik/	https://foodlogistic.com.ua/content/images/41/520x390l80tl0/75727518294416.jpeg	390	in stock	Каталог
18.00 UAH	Мак	Мак	https://foodlogistic.com.ua/ru/mak-100gr/	https://foodlogistic.com.ua/content/images/11/532x390l80tl0/mak-100gr-34653809648849.jpg	11122	in stock	Каталог
25.00 UAH	Курага	Курага содержит много калия, поэтому она благотворно влияет на сердечно-сосудистую систему. Сухофрукт часто рекомендуют есть после инфарктов и инсультов – для восстановления организма. Курага богата витаминами группы в (В1 и В2), а, с, рр. Есть такие минералы, как кальций, магний, железо, фосфор и натрий. Они укрепляют костную ткань в организме и поддерживают иммунитет. Клетчатка нормализует работу желудочно-кишечного тракта, избавляет от запоров. Выводит токсины и шлаки из организма. Очищает печень.	https://foodlogistic.com.ua/ru/kuraga_0.100_kg1/	https://foodlogistic.com.ua/content/images/19/292x390l80tl0/78953880243582.jpeg	1476	in stock	Каталог
18.00 UAH	Цукаты	Так как цукаты изготавливаются из фруктов, то и содержат в себе все те витамины и микроэлементы, которые содержат используемые для их приготовления фрукты. Конечно, свежие фрукты полезней вареных, но большая доля полезных для организма веществ все-таки сохраняется в цукатах. Например, цукаты из цитрусовых плодов несут в себе витамины a, с, b, p, которые положительно сказываются на укреплении иммунитета, улучшают сердечно сосудистую систему, способствуют лечению некоторых заболеваний. Витаминный состав цукатов определяется сортами ягод и фруктов из которых изготавливаются цукаты. Не редко для приготовления цукатов используется кожура цитрусовых, которая благотворна влияет на работу кишечника, снижает уровень холестерина в крови. Цукаты полезней обычных сладостей - конфет, шоколада, тортов.	https://foodlogistic.com.ua/ru/tsukaty_0.100_kg/	https://foodlogistic.com.ua/content/images/23/292x390l80tl0/90780948813925.jpeg	1478	in stock	Каталог
300.00 UAH	Наполеон	Состав: (мука, яйца, масло сливочное,  сливки, сахар, крахмал,  тростниковый сахар, ванильный сахар)	https://foodlogistic.com.ua/ru/napoleon-1-kg/	https://foodlogistic.com.ua/content/images/48/520x390l80tl0/napoleon-1-kg-90193767208575.jpg	15985	in stock	Каталог
