price	title	description	link	image_link	id	availability	product_type
405 UAH	Пробірка 3.5 Мл Вакуумна Для Забору Крові 13x75 Мм Гель + Активатор "Omtech" Стерильна з Жовтою Кришкою - 100 Шт.	Пробірка вакуумна для забору крові гель + активатор призначена для проведення біохімічного аналізу, дослідження гормонів, інфекційних захворювань в клінічній хімії, імунології, серології, для електрофорезу білків. Активатор згортання: діоксид кремнію та інертний олефіновий гель, який знаходиться на дні пробірки. Гель забезпечує розділення сироватки і згустку стабільним до 48 годин. Пробірки з гелем слід центрифугувати не пізніше 2-х годин після забору крові. Стійкий бар’єр утворюється через 5 хвилин після закінчення центрифугування проби. Час згортання: від 10 до 30 хвилин. Умови центрифугування: 1800-2000 g протягом 10 хвилин.    На етикетці кожної пробірки наявні вид наповнювача, об’єм зразка, номер партії, дата придатності, відмітка стерильності, знак відповідності стандартам єс, знак відповідності технічним регламентам.    Має на собі поле для запису в яке можна вписати: ім'я, тип, дату.	https://obriymedtehnika.com.ua/product/probirka_vakuumna_dlya_zaboru_krovi_35_ml_13x75_mm_gel_sterilna_aktivator_z_zovtoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/c7001b84c9deb9fed31f8ca1b6946541.png	3931744728	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
425 UAH	Пробірка 5 Мл Вакуумна Для Забору Крові 13x100 Мм Гель + Активатор "Omtech" Стерильна з Жовтою Кришкою - 100 Шт	Пробірка вакуумна для забору крові гель + активатор призначена для проведення біохімічного аналізу, дослідження гормонів, інфекційних захворювань в клінічній хімії, імунології, серології, для електрофорезу білків. Активатор згортання: діоксид кремнію та інертний олефіновий гель, який знаходиться на дні пробірки. Гель забезпечує розділення сироватки і згустку стабільним до 48 годин. Пробірки з гелем слід центрифугувати не пізніше 2-х годин після забору крові. Стійкий бар’єр утворюється через 5 хвилин після закінчення центрифугування проби. Час згортання: від 10 до 30 хвилин. Умови центрифугування: 1800-2000 g протягом 10 хвилин.    На етикетці кожної пробірки наявні вид наповнювача, об’єм зразка, номер партії, дата придатності, відмітка стерильності, знак відповідності стандартам єс, знак відповідності технічним регламентам.    Має на собі поле для запису в яке можна вписати: ім'я, тип, дату.	https://obriymedtehnika.com.ua/product/probirka_vakuumna_dlya_zaboru_krovi_5_ml_13x100_mm_gel_sterilna_aktivator_z_zovtoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/d22c8c6f76c9a89667ed5f5d62c09634.png	1451556308	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
660 UAH	Пробірка 8 Мл Вакуумна Для Забору Крові 16x100 Мм Гель + Активатор "Omtech" Стерильна з Жовтою Кришкою - 100 Шт	Пробірка вакуумна для забору крові гель + активатор призначена для проведення біохімічного аналізу, дослідження гормонів, інфекційних захворювань в клінічній хімії, імунології, серології, для електрофорезу білків. Активатор згортання: діоксид кремнію та інертний олефіновий гель, який знаходиться на дні пробірки. Гель забезпечує розділення сироватки і згустку стабільним до 48 годин. Пробірки з гелем слід центрифугувати не пізніше 2-х годин після забору крові. Стійкий бар’єр утворюється через 5 хвилин після закінчення центрифугування проби. Час згортання: від 10 до 30 хвилин. Умови центрифугування: 1800-2000 g протягом 10 хвилин.    На етикетці кожної пробірки наявні вид наповнювача, об’єм зразка, номер партії, дата придатності, відмітка стерильності, знак відповідності стандартам єс, знак відповідності технічним регламентам.    Має на собі поле для запису в яке можна вписати: ім'я, тип, дату.	https://obriymedtehnika.com.ua/product/probirka_vakuumna_dlya_zaboru_krovi_8_ml_16x100_mm_gel_sterilna_aktivator_z_zovtoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/448c824602c6db035588fe9752165f9e.png	3969920584	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
300 UAH	Пробірка 4 Мл, Вакуумна Для Забору Крові з Heparin Lithium (Плазмоліфтинг) 13*75 Мм, Стерильна з Зеленою Кришкою - 100 Шт.	Має 2 відривних стікера та поле для запису для індетифікації паціента пробірка зелена для забору крові з heparin lithium призначена для дослідження в імунології, біохімії. Отримана сироватка застосовується для широкого спектру лабораторних біохімічних, іфа і імунологічних досліджень. Для визначення білкового складу, ферментів, гормонів, онкомаркерів тощо.	https://obriymedtehnika.com.ua/product/probirka_4_ml_vakuumna_dlya_zaboru_krovi_z_heparin_lithium_plazmolifting_1375_mm_sterilna_z_zelenoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/e77d6c2422f4a2d999a418fea5cb9ba1.png	360743499	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
400 UAH	Пробірка 6 Мл, Вакуумна Для Забору Крові з Heparin Lithium (Плазмоліфтинг) 13*100 Мм, Стерильна з Зеленою Кришкою - 100 Шт.	Має відривний стікер та поле для запису для індетифікації паціента пробірка зелена для забору крові з heparin lithium призначена для дослідження в імунології, біохімії. Отримана сироватка застосовується для широкого спектру лабораторних біохімічних, іфа і імунологічних досліджень. Для визначення білкового складу, ферментів, гормонів, онкомаркерів тощо.	https://obriymedtehnika.com.ua/product/probirka_6_ml_vakuumna_dlya_zaboru_krovi_z_heparin_lithium_plazmolifting_13100_mm_sterilna_z_zelenoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/648300887c7220c416c1c51e6efc86f1.png	2486640612	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 1,8 Мл Вакуумна Для Забору Крові з Цитратом Натрію 3,2%, 13*75 Мм Стерильна "Omtech" з Блакитною Кришкою - 100 Шт	Пробірка 1,8 мл вакуумна для забору крові з цитратом натрію 3,2%, 13*75 мм стерильна "omtech" з блакитною кришкою - 100 шт	https://obriymedtehnika.com.ua/product/probirka_18_ml_vakuumna_dlya_zaboru_krovi_z_citratom_natriyu_32_1375_mm_sterilna_omtech_z_blakitnoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/a60a354bc82a327c89fa38fe50b582e3.png	1740223169	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 2.7 Мл Вакуумна Для Забору Крові з Цитратом Натрію 3,2%, 13*75 Мм Стерильна "Omtech" з Блакитною Кришкою - 100 Шт	Пробірка 2.7 мл вакуумна для забору крові з цитратом натрію 3,2%, 13*75 мм стерильна "omtech" з блакитною кришкою - 100 шт	https://obriymedtehnika.com.ua/product/probirka_27_ml_vakuumna_dlya_zaboru_krovi_z_citratom_natriyu_32_1375_mm_sterilna_omtech_z_blakitnoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/da588d176d933e24d8f708c5917b3781.png	904255501	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 3.6 Мл Вакуумна Для Забору Крові з Цитратом Натрію 3,2%, 13*75 Мм Стерильна "Omtech" з Блакитною Кришкою - 100 Шт	Пробірка 3.6 мл вакуумна для забору крові з цитратом натрію 3,2%, 13*75 мм стерильна "omtech" з блакитною кришкою - 100 шт	https://obriymedtehnika.com.ua/product/probirka_36_ml_vakuumna_dlya_zaboru_krovi_z_citratom_natriyu_32_1375_mm_sterilna_omtech_z_blakitnoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/9437855aff24f35e5a4688c1e65b9a86.png	3934008282	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 4 Мл Вакуумна Для Забору Крові з Цитратом Натрію 3,2%, 13*75 Мм Стерильна "Omtech" з Блакитною Кришкою - 100 Шт	Пробірка 4 мл вакуумна для забору крові з цитратом натрію 3,2%, 13*75 мм стерильна "omtech" з блакитною кришкою - 100 шт	https://obriymedtehnika.com.ua/product/probirka_4_ml_vakuumna_dlya_zaboru_krovi_z_citratom_natriyu_32_1375_mm_sterilna_omtech_z_blakitnoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/4c91556ce1368d2b9be84db5beae0a6c.png	3134229381	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 4,5 Мл Вакуумна Для Забору Крові з Цитратом Натрію 3,2%, 13*75 Мм Стерильна "Omtech" з Блакитною Кришкою - 100 Шт	Пробірка 4,5 мл вакуумна для забору крові з цитратом натрію 3,2%, 13*75 мм стерильна "omtech" з блакитною кришкою - 100 шт	https://obriymedtehnika.com.ua/product/probirka_45_ml_vakuumna_dlya_zaboru_krovi_z_citratom_natriyu_32_1375_mm_sterilna_omtech_z_blakitnoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/fae8a78d50ca0cd9360caa78134f0424.png	2741049992	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 1,8 Мл Вакуумна Для Забору Крові з Цитратом Натрію 3,8%, 13*75 Мм Стерильна "Omtech" з Блакитною Кришкою - 100 Шт	Пробірка 1,8 мл вакуумна для забору крові з цитратом натрію 3,8%, 13*75 мм стерильна "omtech" з блакитною кришкою - 100 шт	https://obriymedtehnika.com.ua/product/probirka_18_ml_vakuumna_dlya_zaboru_krovi_z_citratom_natriyu_38_1375_mm_sterilna_omtech_z_blakitnoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/641aa76ff46129a84d467037aae9e4b5.png	1843981603	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 2.7 Мл Вакуумна Для Забору Крові з Цитратом Натрію 3,8%, 13*75 Мм Стерильна "Omtech" з Блакитною Кришкою - 100 Шт	Пробірка 2.7 мл вакуумна для забору крові з цитратом натрію 3,8%, 13*75 мм стерильна "omtech" з блакитною кришкою - 100 шт	https://obriymedtehnika.com.ua/product/probirka_27_ml_vakuumna_dlya_zaboru_krovi_z_citratom_natriyu_38_1375_mm_sterilna_omtech_z_blakitnoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/24b67f6b25607e959e572fc3e9ff68bb.png	2492529709	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 3.6 Мл Вакуумна Для Забору Крові з Цитратом Натрію 3,8%, 13*75 Мм Стерильна "Omtech" з Блакитною Кришкою - 100 Шт	Пробірка 3.6 мл вакуумна для забору крові з цитратом натрію 3,8%, 13*75 мм стерильна "omtech" з блакитною кришкою - 100 шт	https://obriymedtehnika.com.ua/product/probirka_36_ml_vakuumna_dlya_zaboru_krovi_z_citratom_natriyu_38_1375_mm_sterilna_omtech_z_blakitnoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/06406023ef56dd880dc0150244c0c7cb.png	1272894636	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 4 Мл Вакуумна Для Забору Крові з Цитратом Натрію 3,8%, 13*75 Мм Стерильна "Omtech" з Блакитною Кришкою - 100 Шт	Пробірка 4 мл вакуумна для забору крові з цитратом натрію 3,8%, 13*75 мм стерильна "omtech" з блакитною кришкою - 100 шт	https://obriymedtehnika.com.ua/product/probirka_4_ml_vakuumna_dlya_zaboru_krovi_z_citratom_natriyu_38_1375_mm_sterilna_omtech_z_blakitnoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/01ab9f8252aafcb344e29704d68791f1.png	111792033	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 4,5 Мл Вакуумна Для Забору Крові з Цитратом Натрію 3,8%, 13*75 Мм Стерильна "Omtech" з Блакитною Кришкою - 100 Шт	Пробірка 4,5 мл вакуумна для забору крові з цитратом натрію 3,8%, 13*75 мм стерильна "omtech" з блакитною кришкою - 100 шт	https://obriymedtehnika.com.ua/product/probirka_45_ml_vakuumna_dlya_zaboru_krovi_z_citratom_natriyu_38_1375_mm_sterilna_omtech_z_blakitnoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/29037151f3d6d2e1204e934084554d00.png	4226382473	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 1 Мл К3 Едта Вакуумна Для Забору Крові 13*75 Мм "Omtech" Стерильна з Бузковою Кришкою - 100 Шт.	Призначені для визначення кількості клітин у крові, таких як еритроцити, лейкоцити та тромбоцити, а також для визначення гемоглобіну та інших біомаркерів.  Мають два відривних клейких стікера та поле для запису для індетифікації паціента	https://obriymedtehnika.com.ua/product/probirka_1_ml_k3_edta_vakuumna_dlya_zaboru_krovi_1375_mm_sterilna_z_buzkovoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/55cd3732394476f87ae383977c293776.png	1779621514	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 2 Мл, К3 Едта Вакуумна Для Забору Крові 13*75 Мм, Стерильна з Бузковою Кришкою - 100 Шт.	Призначені для визначення кількості клітин у крові, таких як еритроцити, лейкоцити та тромбоцити, а також для визначення гемоглобіну та інших біомаркерів.  Мають два відривних клейких стікера та поле для запису для індетифікації паціента	https://obriymedtehnika.com.ua/product/probirka_2_ml_k3_edta_vakuumna_dlya_zaboru_krovi_1375_mm_sterilna_z_buzkovoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/9d6b7ac17b29b611b9846ff0f53444b0.png	512669185	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 3 Мл Вакуумна Для Забору Крові  Edta K3 13*75 Мм "Omtech" Стерильна з Бузковою Кришкою - 100 Шт	Пробірка бузкова для забору крові призначена для подальшої її транспортування з метою проведення досліджень. Дозволяють взятої крові не згортатися відразу, не втрачати компоненти свого складу, не вступати в реакцію з навколишнім середовищем, в силу якої не виключено деяке спотворення результатів аналізу.    На етикетці кожної пробірки наявні вид наповнювача, об’єм зразка, номер партії, дата придатності, відмітка стерильності, знак відповідності стандартам єс, знак відповідності технічним регламентам.    Має на собі поле для запису в яке можна вписати: ім'я, тип, дату.  Відривний стікер з унікальним номером для ідентифікації пацієнта, який лікар вклеює у картку клієнта.	https://obriymedtehnika.com.ua/product/probirka_vakuumna_dlya_zaboru_krovi_edta_k3_1375_mm_3_ml_sterilna_z_buzkovoyu_kriskoyu	https://obriymedtehnika.com.ua/storage/products_images/medium/79fb124228d52b37cdf94246cfa89c2a.png	2462866673	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 4 Мл Вакуумна Для Забору Крові Edta K3 13*75 Мм "Omtech" Стерильна з Бузковою Кришкою - 100 Шт	Пробірка бузкова для забору крові призначена для подальшої її транспортування з метою проведення досліджень. Дозволяють взятої крові не згортатися відразу, не втрачати компоненти свого складу, не вступати в реакцію з навколишнім середовищем, в силу якої не виключено деяке спотворення результатів аналізу.    На етикетці кожної пробірки наявні вид наповнювача, об’єм зразка, номер партії, дата придатності, відмітка стерильності, знак відповідності стандартам єс, знак відповідності технічним регламентам.    Має на собі поле для запису в яке можна вписати: ім'я, тип, дату.  Відривний стікер з унікальним номером для ідентифікації пацієнта, який лікар вклеює у картку клієнта.	https://obriymedtehnika.com.ua/product/probirka_vakuumna_dlya_zaboru_krovi_edta_k3_1375_mm_4_ml_sterilna_z_buzkovoyu_kriskoyu	https://obriymedtehnika.com.ua/storage/products_images/medium/18b4b3cd9eb817076e6c153ac071c23b.png	528617831	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
350 UAH	Пробірка 6 Мл К3 Едта Вакуумна Для Забору Крові 13*100 Мм "Omtech" Стерильна з Бузковою Кришкою - 100 Шт.	Пробірка 6 мл К3 едта вакуумна для забору крові 13*100 мм "omtech" стерильна з бузковою кришкою - 100 шт.	https://obriymedtehnika.com.ua/product/probirka_6_ml_k3_edta_vakuumna_dlya_zaboru_krovi_13100_mm_omtech_sterilna_z_buzkovoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/694a3b2eb11dcb8b86caf546acfdf85a.png	2384070290	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 2 Мл К2 Едта Вакуумна Для Забору Крові 13*75 Мм "Omtech" Стерильна з Бузковою Кришкою - 100 Шт.	Пробірка 2 мл К2 едта вакуумна для забору крові 13*75 мм "omtech" стерильна з бузковою кришкою - 100 шт.	https://obriymedtehnika.com.ua/product/probirka_2_ml_k2_edta_vakuumna_dlya_zaboru_krovi_1375_mm_omtech_sterilna_z_buzkovoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/dda20de892e0aa0c4721bc99be0b07f0.png	3192557449	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
310 UAH	Пробірка 3 Мл К2 Едта Вакуумна Для Забору Крові 13*75 Мм "Omtech" Стерильна з Бузковою Кришкою - 100 Шт.	Пробірка 3 мл К2 едта вакуумна для забору крові 13*75 мм "omtech" стерильна з бузковою кришкою - 100 шт.	https://obriymedtehnika.com.ua/product/probirka_3_ml_k2_edta_vakuumna_dlya_zaboru_krovi_1375_mm_omtech_sterilna_z_buzkovoyu_kriskoyu_100_st	https://obriymedtehnika.com.ua/storage/products_images/medium/212f5794c52fe805946ed8ffa9d4c6f1.png	4146987309	in stock	Лабораторне Обладнання > Вакуумні Пробірки Для Забору Крові
